timestamp,eventname,sourceip,sourcelocation,sourcecity,sourcecountry,destinationip,destinationlocation,destinationcity,destinationcountry,destinationport,destinationservice,volume,severity,category,detectionsource,blocked
2025-11-26T05:22:00.354Z,"Network Reconnaissance",0.11.60.233,"19.076,72.8777","Mumbai","India",200.200.3.3,"-37.8136,144.9631","Melbourne","Australia",8080,HTTP-Proxy,74,medium,"Scanning Activity",IDS,true
2025-11-28T16:37:41.823Z,"Command Injection Blocked",79.255.220.52,"30.5728,104.0668","Chengdu","China",200.200.7.1,"-42.8821,147.3272","Hobart","Australia",995,POP3S,38,low,"Web Gateway Threats",IDS,true
2025-11-23T08:04:25.837Z,"XSS Attack Detected",181.138.105.0,"36.1699,-115.1398","Las Vegas","USA",200.200.5.5,"-31.9505,115.8605","Perth","Australia",1521,Oracle,99,medium,"Web Gateway Threats",Email Gateway,true
2025-11-28T06:52:06.673Z,"Malware Distribution Site Blocked",71.43.25.30,"41.8781,-87.6298","Chicago","USA",200.200.7.4,"-42.8821,147.3272","Hobart","Australia",25,SMTP,65,medium,"Web Gateway Threats",Web Gateway,true
2025-11-22T12:34:28.530Z,"Generic BOT Net Activity",215.220.7.172,"34.0522,-118.2437","Los Angeles","USA",200.200.2.2,"-33.8688,151.2093","Sydney","Australia",443,HTTPS,36,medium,"Botnet Activity",Web Gateway,true
2025-11-23T03:11:37.996Z,"Cryptominer Detected",237.0.172.94,"-23.5505,-46.6333","São Paulo","Brazil",200.200.7.5,"-42.8821,147.3272","Hobart","Australia",110,POP3,34,medium,"Antivirus Malware",Splunk,true
2025-11-22T13:03:17.479Z,"Network Reconnaissance",127.98.14.41,"39.9042,116.4074","Beijing","China",200.200.8.3,"-12.4634,130.8456","Darwin","Australia",53,DNS,58,medium,"Scanning Activity",Email Gateway,true
2025-11-23T22:13:25.592Z,"Ransomware Download Blocked",138.149.162.118,"24.7136,46.6753","Riyadh","Saudi Arabia",200.200.1.3,"-34.9285,138.6007","Adelaide","Australia",3389,RDP,62,medium,"Antivirus Malware",Firewall,true
2025-11-28T11:06:48.193Z,"Mirai Botnet Traffic",186.0.118.149,"19.4326,-99.1332","Mexico City","Mexico",200.200.4.4,"-27.4698,153.0251","Brisbane","Australia",53,DNS,69,medium,"Botnet Activity",IDS,true
2025-11-22T12:20:17.353Z,"Malware Distribution Site Blocked",151.73.39.7,"53.4808,-2.2426","Manchester","UK",200.200.3.2,"-37.8136,144.9631","Melbourne","Australia",993,IMAPS,62,medium,"Web Gateway Threats",Email Gateway,true
2025-11-25T23:06:44.024Z,"Generic BOT Net Activity",80.24.186.178,"28.6139,77.209","New Delhi","India",200.200.8.5,"-12.4634,130.8456","Darwin","Australia",143,IMAP,88,medium,"Botnet Activity",EDR,true
2025-11-26T01:17:34.676Z,"Bot Infection Attempt",254.229.228.133,"53.4808,-2.2426","Manchester","UK",200.200.7.5,"-42.8821,147.3272","Hobart","Australia",8443,HTTPS-Alt,73,medium,"Botnet Activity",Email Gateway,true
2025-11-23T10:55:48.701Z,"Backdoor Malware Quarantined",96.195.111.94,"-34.6037,-58.3816","Buenos Aires","Argentina",200.200.1.5,"-34.9285,138.6007","Adelaide","Australia",3306,MySQL,44,medium,"Antivirus Malware",EDR,true
2025-11-27T01:11:04.511Z,"Generic BOT Net Activity",73.19.150.24,"19.4326,-99.1332","Mexico City","Mexico",200.200.3.3,"-37.8136,144.9631","Melbourne","Australia",5432,PostgreSQL,33,medium,"Botnet Activity",SIEM,true
2025-11-27T23:18:58.400Z,"Keylogger Prevented",19.204.60.213,"55.7558,37.6173","Moscow","Russia",200.200.3.4,"-37.8136,144.9631","Melbourne","Australia",993,IMAPS,37,medium,"Antivirus Malware",EDR,true
2025-11-28T21:27:45.852Z,"Backdoor Malware Quarantined",84.141.202.242,"22.5431,114.0579","Shenzhen","China",200.200.3.2,"-37.8136,144.9631","Melbourne","Australia",1433,MSSQL,28,medium,"Antivirus Malware",Firewall,true
2025-11-27T02:21:04.886Z,"Network Reconnaissance",114.150.202.138,"49.2827,-123.1207","Vancouver","Canada",200.200.7.2,"-42.8821,147.3272","Hobart","Australia",1433,MSSQL,73,medium,"Scanning Activity",Antivirus,true
2025-11-23T13:51:43.710Z,"Apache RCE Vulnerability Exploit",86.159.166.91,"50.1109,8.6821","Frankfurt","Germany",200.200.7.3,"-42.8821,147.3272","Hobart","Australia",1521,Oracle,64,medium,"Infiltration Attempts",Antivirus,true
2025-11-28T15:41:47.163Z,"DDoS Bot Command Detected",109.31.6.44,"37.5665,126.978","Seoul","South Korea",200.200.4.5,"-27.4698,153.0251","Brisbane","Australia",8443,HTTPS-Alt,52,medium,"Botnet Activity",Splunk,true
2025-11-22T04:24:47.159Z,"Malicious Attachment Email",114.250.48.27,"34.6937,135.5023","Osaka","Japan",james.taylor@company.com,"-42.8821,147.3272","Hobart","Australia",110,POP3,13,low,"Phishing Emails",Antivirus,true
2025-11-26T13:09:32.822Z,"Keylogger Prevented",197.57.155.198,"32.0853,34.7818","Tel Aviv","Israel",200.200.2.5,"-33.8688,151.2093","Sydney","Australia",443,HTTPS,93,low,"Antivirus Malware",Web Gateway,false
2025-11-26T10:23:21.727Z,"Ransomware Download Blocked",131.55.160.199,"41.0082,28.9784","Istanbul","Turkey",200.200.3.5,"-37.8136,144.9631","Melbourne","Australia",25,SMTP,48,medium,"Antivirus Malware",Web Gateway,true
2025-11-23T14:11:32.597Z,"Network Reconnaissance",237.91.24.188,"35.6762,139.6503","Tokyo","Japan",200.200.3.1,"-37.8136,144.9631","Melbourne","Australia",5432,PostgreSQL,95,medium,"Scanning Activity",Web Gateway,true
2025-11-25T18:40:08.159Z,"Keylogger Prevented",11.138.72.225,"36.1699,-115.1398","Las Vegas","USA",200.200.5.1,"-31.9505,115.8605","Perth","Australia",1433,MSSQL,53,medium,"Antivirus Malware",EDR,true
2025-11-23T21:34:06.818Z,"Mirai Botnet Traffic",184.234.146.16,"-6.2088,106.8456","Jakarta","Indonesia",200.200.2.4,"-33.8688,151.2093","Sydney","Australia",5432,PostgreSQL,17,low,"Botnet Activity",EDR,false
2025-11-23T09:32:48.055Z,"Service Enumeration Attempt",158.38.208.92,"19.4326,-99.1332","Mexico City","Mexico",200.200.5.4,"-31.9505,115.8605","Perth","Australia",995,POP3S,27,medium,"Scanning Activity",SIEM,true
2025-11-22T01:45:22.089Z,"XSS Attack Detected",176.157.92.177,"52.2297,21.0122","Warsaw","Poland",200.200.1.4,"-34.9285,138.6007","Adelaide","Australia",53,DNS,68,low,"Web Gateway Threats",SIEM,true
2025-11-23T03:36:27.870Z,"Malware Distribution Site Blocked",177.30.138.28,"28.6139,77.209","New Delhi","India",200.200.1.4,"-34.9285,138.6007","Adelaide","Australia",3306,MySQL,43,low,"Web Gateway Threats",IDS,false
2025-11-26T03:02:55.697Z,"Mirai Botnet Traffic",213.194.181.185,"-26.2041,28.0473","Johannesburg","South Africa",200.200.6.4,"-35.2809,149.13","Canberra","Australia",6379,Redis,34,medium,"Botnet Activity",Splunk,false
2025-11-27T05:34:02.417Z,"Vulnerability Scanning",80.224.84.10,"50.1109,8.6821","Frankfurt","Germany",200.200.4.1,"-27.4698,153.0251","Brisbane","Australia",5900,VNC,19,low,"Scanning Activity",Firewall,true
2025-11-26T11:49:48.420Z,"Banner Grabbing Activity",133.56.31.176,"52.2297,21.0122","Warsaw","Poland",200.200.7.3,"-42.8821,147.3272","Hobart","Australia",80,HTTP,17,medium,"Scanning Activity",Firewall,true
2025-11-24T14:28:19.689Z,"XSS Attack Detected",3.223.53.9,"-23.5505,-46.6333","São Paulo","Brazil",200.200.6.3,"-35.2809,149.13","Canberra","Australia",23,Telnet,87,medium,"Web Gateway Threats",Splunk,true
2025-11-23T19:14:13.423Z,"Command Injection Blocked",146.49.208.192,"22.5431,114.0579","Shenzhen","China",200.200.8.3,"-12.4634,130.8456","Darwin","Australia",5432,PostgreSQL,89,medium,"Web Gateway Threats",Web Gateway,true
2025-11-25T23:22:55.291Z,"DDoS Bot Command Detected",195.145.109.74,"6.5244,3.3792","Lagos","Nigeria",200.200.3.4,"-37.8136,144.9631","Melbourne","Australia",3389,RDP,70,medium,"Botnet Activity",Email Gateway,true
2025-11-23T23:01:16.178Z,"DDoS Bot Command Detected",205.70.113.2,"-34.6037,-58.3816","Buenos Aires","Argentina",200.200.6.4,"-35.2809,149.13","Canberra","Australia",445,SMB,17,low,"Botnet Activity",IDS,false
2025-11-22T16:46:52.488Z,"Vulnerability Scanning",189.146.217.224,"-33.9249,18.4241","Cape Town","South Africa",200.200.6.4,"-35.2809,149.13","Canberra","Australia",5900,VNC,95,low,"Scanning Activity",Splunk,true
2025-11-23T04:49:14.673Z,"Trojan Horse Detected",98.65.182.180,"25.2048,55.2708","Dubai","UAE",200.200.1.1,"-34.9285,138.6007","Adelaide","Australia",80,HTTP,32,medium,"Antivirus Malware",Splunk,true
2025-11-22T17:57:05.852Z,"SQL Injection Attempt",78.28.39.65,"30.0444,31.2357","Cairo","Egypt",200.200.8.4,"-12.4634,130.8456","Darwin","Australia",1521,Oracle,31,medium,"Infiltration Attempts",Splunk,true
2025-11-26T05:41:07.335Z,"Command Injection Blocked",15.57.109.248,"32.6546,51.668","Isfahan","Iran",200.200.2.1,"-33.8688,151.2093","Sydney","Australia",22,SSH,10,medium,"Web Gateway Threats",Antivirus,true
2025-11-24T18:04:28.515Z,"Drive-by Download Prevented",56.86.81.94,"29.7604,-95.3698","Houston","USA",200.200.7.3,"-42.8821,147.3272","Hobart","Australia",445,SMB,91,low,"Web Gateway Threats",EDR,false
2025-11-26T02:26:22.788Z,"Phishing Link Click Detected",108.199.26.216,"59.9311,30.3609","St Petersburg","Russia",200.200.2.4,"-33.8688,151.2093","Sydney","Australia",445,SMB,43,medium,"Phishing Emails",Antivirus,true
2025-11-22T02:34:30.038Z,"XSS Attack Detected",6.247.22.161,"37.5665,126.978","Seoul","South Korea",200.200.3.5,"-37.8136,144.9631","Melbourne","Australia",27017,MongoDB,39,medium,"Web Gateway Threats",Firewall,true
2025-11-24T19:49:21.318Z,"Vulnerability Scanning",127.134.207.81,"36.1699,-115.1398","Las Vegas","USA",200.200.5.1,"-31.9505,115.8605","Perth","Australia",8443,HTTPS-Alt,59,medium,"Scanning Activity",Splunk,true
2025-11-25T14:52:09.703Z,"Ransomware Download Blocked",94.69.145.218,"25.2048,55.2708","Dubai","UAE",200.200.5.5,"-31.9505,115.8605","Perth","Australia",6379,Redis,28,medium,"Antivirus Malware",Web Gateway,true
2025-11-22T01:58:25.683Z,"Banner Grabbing Activity",30.151.39.117,"41.0082,28.9784","Istanbul","Turkey",200.200.5.3,"-31.9505,115.8605","Perth","Australia",22,SSH,94,medium,"Scanning Activity",EDR,false
2025-11-22T03:42:47.834Z,"Ransomware Download Blocked",205.196.221.85,"51.5074,-0.1278","London","UK",200.200.6.2,"-35.2809,149.13","Canberra","Australia",1521,Oracle,38,low,"Antivirus Malware",Antivirus,false
2025-11-23T15:51:26.761Z,"Keylogger Prevented",249.228.29.233,"40.7128,-74.006","New York","USA",200.200.2.4,"-33.8688,151.2093","Sydney","Australia",6379,Redis,39,low,"Antivirus Malware",Email Gateway,false
2025-11-24T21:35:06.914Z,"Trojan Horse Detected",231.147.198.51,"31.2304,121.4737","Shanghai","China",200.200.8.4,"-12.4634,130.8456","Darwin","Australia",995,POP3S,81,medium,"Antivirus Malware",Email Gateway,true
2025-11-26T16:46:13.961Z,"Keylogger Prevented",203.9.140.221,"6.5244,3.3792","Lagos","Nigeria",200.200.4.2,"-27.4698,153.0251","Brisbane","Australia",993,IMAPS,80,medium,"Antivirus Malware",Web Gateway,true
2025-11-28T01:46:25.781Z,"Banner Grabbing Activity",89.203.170.229,"25.033,121.5654","Taipei","Taiwan",200.200.6.5,"-35.2809,149.13","Canberra","Australia",1521,Oracle,44,medium,"Scanning Activity",Firewall,true
2025-11-25T10:04:11.610Z,"Drive-by Download Prevented",103.116.96.75,"10.8231,106.6297","Ho Chi Minh City","Vietnam",200.200.6.1,"-35.2809,149.13","Canberra","Australia",8443,HTTPS-Alt,29,medium,"Web Gateway Threats",Firewall,true
2025-11-24T14:53:21.170Z,"Phishing Link Click Detected",129.158.208.96,"41.8781,-87.6298","Chicago","USA",200.200.4.4,"-27.4698,153.0251","Brisbane","Australia",27017,MongoDB,87,medium,"Phishing Emails",Antivirus,true
2025-11-25T17:13:03.277Z,"Apache RCE Vulnerability Exploit",209.151.49.137,"31.2304,121.4737","Shanghai","China",200.200.1.4,"-34.9285,138.6007","Adelaide","Australia",23,Telnet,35,medium,"Infiltration Attempts",Antivirus,true
2025-11-27T08:46:07.371Z,"DDoS Bot Command Detected",65.42.225.22,"3.139,101.6869","Kuala Lumpur","Malaysia",200.200.6.2,"-35.2809,149.13","Canberra","Australia",3306,MySQL,35,low,"Botnet Activity",SIEM,true
2025-11-24T13:50:10.263Z,"Banner Grabbing Activity",216.178.198.87,"39.9042,116.4074","Beijing","China",200.200.4.1,"-27.4698,153.0251","Brisbane","Australia",25,SMTP,32,medium,"Scanning Activity",SIEM,true
2025-11-24T17:15:50.660Z,"Generic BOT Net Activity",175.173.4.218,"44.4268,26.1025","Bucharest","Romania",200.200.6.3,"-35.2809,149.13","Canberra","Australia",3306,MySQL,30,medium,"Botnet Activity",Firewall,true
2025-11-24T04:09:07.217Z,"Trojan Horse Detected",19.157.44.233,"43.6532,-79.3832","Toronto","Canada",200.200.6.4,"-35.2809,149.13","Canberra","Australia",8443,HTTPS-Alt,67,medium,"Antivirus Malware",IDS,true
2025-11-25T21:46:24.662Z,"DDoS Bot Command Detected",35.237.45.126,"25.7617,-80.1918","Miami","USA",200.200.5.2,"-31.9505,115.8605","Perth","Australia",27017,MongoDB,48,medium,"Botnet Activity",Firewall,true
2025-11-24T04:31:32.702Z,"Trojan Horse Detected",164.122.216.155,"49.2827,-123.1207","Vancouver","Canada",200.200.6.2,"-35.2809,149.13","Canberra","Australia",8443,HTTPS-Alt,97,medium,"Antivirus Malware",IDS,true
2025-11-24T04:30:04.301Z,"Generic BOT Net Activity",118.42.232.121,"52.2297,21.0122","Warsaw","Poland",200.200.1.1,"-34.9285,138.6007","Adelaide","Australia",1521,Oracle,87,medium,"Botnet Activity",EDR,true
2025-11-22T12:55:26.412Z,"Privilege Escalation Detected",5.161.172.252,"40.7128,-74.006","New York","USA",200.200.8.1,"-12.4634,130.8456","Darwin","Australia",5900,VNC,26,medium,"Infiltration Attempts",EDR,true
2025-11-27T02:08:51.776Z,"Command Injection Blocked",164.25.60.221,"50.4501,30.5234","Kiev","Ukraine",200.200.3.3,"-37.8136,144.9631","Melbourne","Australia",27017,MongoDB,91,medium,"Web Gateway Threats",EDR,true
2025-11-22T14:47:08.030Z,"Backdoor Malware Quarantined",189.204.11.180,"28.6139,77.209","New Delhi","India",200.200.8.5,"-12.4634,130.8456","Darwin","Australia",53,DNS,37,medium,"Antivirus Malware",Splunk,true
2025-11-24T00:57:03.453Z,"Drive-by Download Prevented",76.16.137.236,"12.9716,77.5946","Bangalore","India",200.200.2.4,"-33.8688,151.2093","Sydney","Australia",443,HTTPS,35,medium,"Web Gateway Threats",Antivirus,true
2025-11-27T14:06:58.880Z,"Lateral Movement Blocked",106.138.155.36,"12.9716,77.5946","Bangalore","India",200.200.8.1,"-12.4634,130.8456","Darwin","Australia",995,POP3S,38,medium,"Infiltration Attempts",Splunk,true
2025-11-24T19:24:32.793Z,"Spear Phishing Campaign",198.4.229.244,"30.5728,104.0668","Chengdu","China",james.taylor@company.com,"-42.8821,147.3272","Hobart","Australia",993,IMAPS,57,medium,"Phishing Emails",EDR,true
2025-11-25T10:06:37.180Z,"SQL Injection Attempt",81.20.130.226,"3.139,101.6869","Kuala Lumpur","Malaysia",200.200.8.5,"-12.4634,130.8456","Darwin","Australia",25,SMTP,47,medium,"Infiltration Attempts",Firewall,true
2025-11-22T09:32:37.813Z,"Backdoor Malware Quarantined",36.144.218.184,"14.5995,120.9842","Manila","Philippines",200.200.1.1,"-34.9285,138.6007","Adelaide","Australia",27017,MongoDB,35,medium,"Antivirus Malware",Antivirus,true
2025-11-22T17:43:18.241Z,"DDoS Bot Command Detected",254.179.44.230,"32.6546,51.668","Isfahan","Iran",200.200.6.4,"-35.2809,149.13","Canberra","Australia",995,POP3S,25,medium,"Botnet Activity",EDR,true
2025-11-23T20:49:51.697Z,"Phishing Link Click Detected",31.246.254.172,"3.139,101.6869","Kuala Lumpur","Malaysia",sarah.lopez@company.com,"-31.9505,115.8605","Perth","Australia",25,SMTP,44,medium,"Phishing Emails",Firewall,true
2025-11-25T18:36:34.476Z,"Malicious URL Blocked",64.36.211.199,"31.2304,121.4737","Shanghai","China",200.200.1.5,"-34.9285,138.6007","Adelaide","Australia",995,POP3S,24,medium,"Web Gateway Threats",Email Gateway,true
2025-11-25T01:45:01.874Z,"Ransomware Download Blocked",165.157.248.118,"41.0082,28.9784","Istanbul","Turkey",200.200.4.5,"-27.4698,153.0251","Brisbane","Australia",5432,PostgreSQL,32,low,"Antivirus Malware",EDR,true
2025-11-26T04:44:18.339Z,"Remote Code Execution Try",168.112.187.71,"-33.9249,18.4241","Cape Town","South Africa",200.200.3.4,"-37.8136,144.9631","Melbourne","Australia",5432,PostgreSQL,43,medium,"Infiltration Attempts",SIEM,true
2025-11-22T06:56:28.970Z,"Vulnerability Scanning",127.222.251.120,"35.1796,129.0756","Busan","South Korea",200.200.7.1,"-42.8821,147.3272","Hobart","Australia",3306,MySQL,12,medium,"Scanning Activity",Splunk,true
2025-11-26T01:13:39.366Z,"CEO Fraud Email",186.166.198.171,"21.0278,105.8342","Hanoi","Vietnam",william.white@company.com,"-27.4698,153.0251","Brisbane","Australia",143,IMAP,66,medium,"Phishing Emails",Firewall,true
2025-11-26T01:24:25.098Z,"Port Scan Detected",186.79.77.162,"48.8566,2.3522","Paris","France",200.200.2.3,"-33.8688,151.2093","Sydney","Australia",143,IMAP,78,medium,"Scanning Activity",EDR,true
2025-11-25T23:58:24.616Z,"Vulnerability Scanning",119.157.85.236,"40.7128,-74.006","New York","USA",200.200.3.5,"-37.8136,144.9631","Melbourne","Australia",23,Telnet,32,low,"Scanning Activity",Web Gateway,true
2025-11-27T13:42:43.643Z,"XSS Attack Detected",134.173.96.190,"52.52,13.405","Berlin","Germany",200.200.6.4,"-35.2809,149.13","Canberra","Australia",80,HTTP,31,medium,"Web Gateway Threats",Email Gateway,true
2025-11-28T02:06:26.545Z,"Malicious Attachment Email",173.205.54.248,"44.4268,26.1025","Bucharest","Romania",robert.thomas@company.com,"-33.8688,151.2093","Sydney","Australia",993,IMAPS,65,low,"Phishing Emails",Splunk,true
2025-11-25T11:37:57.429Z,"Command Injection Blocked",173.95.164.187,"41.8781,-87.6298","Chicago","USA",200.200.1.4,"-34.9285,138.6007","Adelaide","Australia",3389,RDP,55,medium,"Web Gateway Threats",Splunk,true
2025-11-23T20:42:44.961Z,"Malicious Attachment Email",204.200.47.147,"32.6546,51.668","Isfahan","Iran",lisa.anderson@company.com,"-35.2809,149.13","Canberra","Australia",993,IMAPS,83,low,"Phishing Emails",IDS,true
2025-11-24T14:59:14.551Z,"Malicious Attachment Email",59.89.96.221,"6.5244,3.3792","Lagos","Nigeria",200.200.2.2,"-33.8688,151.2093","Sydney","Australia",27017,MongoDB,22,low,"Phishing Emails",IDS,false
2025-11-27T04:22:22.240Z,"Vulnerability Scanning",249.218.185.53,"22.5431,114.0579","Shenzhen","China",200.200.4.5,"-27.4698,153.0251","Brisbane","Australia",1521,Oracle,11,medium,"Scanning Activity",Email Gateway,true
2025-11-23T16:46:25.831Z,"Malware Distribution Site Blocked",97.186.60.173,"-26.2041,28.0473","Johannesburg","South Africa",200.200.3.2,"-37.8136,144.9631","Melbourne","Australia",22,SSH,45,medium,"Web Gateway Threats",EDR,true
2025-11-22T09:48:19.961Z,"Malware Distribution Site Blocked",135.78.121.207,"50.4501,30.5234","Kiev","Ukraine",200.200.7.2,"-42.8821,147.3272","Hobart","Australia",6379,Redis,64,low,"Web Gateway Threats",Firewall,false
2025-11-23T15:13:46.537Z,"Bot Infection Attempt",69.178.199.96,"48.8566,2.3522","Paris","France",200.200.7.2,"-42.8821,147.3272","Hobart","Australia",5900,VNC,33,low,"Botnet Activity",Firewall,false
2025-11-27T04:09:20.514Z,"Banner Grabbing Activity",157.62.102.86,"55.7558,37.6173","Moscow","Russia",200.200.4.3,"-27.4698,153.0251","Brisbane","Australia",23,Telnet,63,medium,"Scanning Activity",Email Gateway,true
2025-11-27T14:11:30.813Z,"Service Enumeration Attempt",128.184.183.177,"19.076,72.8777","Mumbai","India",200.200.5.1,"-31.9505,115.8605","Perth","Australia",3389,RDP,26,medium,"Scanning Activity",Antivirus,true
2025-11-23T18:58:12.858Z,"Malware Distribution Site Blocked",75.150.104.168,"31.2304,121.4737","Shanghai","China",200.200.3.4,"-37.8136,144.9631","Melbourne","Australia",3306,MySQL,76,medium,"Web Gateway Threats",Splunk,true
2025-11-25T09:26:38.240Z,"Service Enumeration Attempt",216.92.82.231,"35.1796,129.0756","Busan","South Korea",200.200.1.3,"-34.9285,138.6007","Adelaide","Australia",143,IMAP,12,medium,"Scanning Activity",EDR,true
2025-11-28T03:52:15.416Z,"Bot Infection Attempt",182.153.102.178,"-33.9249,18.4241","Cape Town","South Africa",200.200.6.5,"-35.2809,149.13","Canberra","Australia",3306,MySQL,70,medium,"Botnet Activity",Splunk,true
2025-11-23T15:05:02.146Z,"Drive-by Download Prevented",112.153.130.160,"-34.6037,-58.3816","Buenos Aires","Argentina",200.200.6.2,"-35.2809,149.13","Canberra","Australia",23,Telnet,87,low,"Web Gateway Threats",SIEM,false
2025-11-22T19:45:10.582Z,"Bot Infection Attempt",76.40.161.237,"3.139,101.6869","Kuala Lumpur","Malaysia",200.200.7.1,"-42.8821,147.3272","Hobart","Australia",3389,RDP,84,medium,"Botnet Activity",EDR,true
2025-11-24T19:11:50.212Z,"Lateral Movement Blocked",60.249.141.21,"52.52,13.405","Berlin","Germany",200.200.4.1,"-27.4698,153.0251","Brisbane","Australia",27017,MongoDB,81,medium,"Infiltration Attempts",Splunk,true
2025-11-24T02:23:45.203Z,"CEO Fraud Email",168.163.182.181,"30.0444,31.2357","Cairo","Egypt",thomas.young@company.com,"-33.8688,151.2093","Sydney","Australia",993,IMAPS,37,medium,"Phishing Emails",Antivirus,false
2025-11-28T08:34:27.718Z,"Malware Distribution Site Blocked",215.247.44.68,"50.4501,30.5234","Kiev","Ukraine",200.200.7.2,"-42.8821,147.3272","Hobart","Australia",80,HTTP,94,medium,"Web Gateway Threats",Web Gateway,true
2025-11-27T16:23:39.964Z,"Remote Code Execution Try",93.11.44.1,"25.033,121.5654","Taipei","Taiwan",200.200.7.1,"-42.8821,147.3272","Hobart","Australia",6379,Redis,37,low,"Infiltration Attempts",IDS,false
2025-11-28T21:08:38.674Z,"Network Reconnaissance",129.217.37.94,"36.1699,-115.1398","Las Vegas","USA",200.200.4.1,"-27.4698,153.0251","Brisbane","Australia",993,IMAPS,56,medium,"Scanning Activity",EDR,true
2025-11-27T14:24:03.882Z,"Lateral Movement Blocked",150.31.89.46,"39.9042,116.4074","Beijing","China",200.200.8.2,"-12.4634,130.8456","Darwin","Australia",8443,HTTPS-Alt,34,medium,"Infiltration Attempts",Firewall,true
2025-11-23T17:43:23.252Z,"SQL Injection Attempt",110.152.91.234,"13.7563,100.5018","Bangkok","Thailand",200.200.1.3,"-34.9285,138.6007","Adelaide","Australia",1433,MSSQL,97,medium,"Infiltration Attempts",SIEM,true
2025-11-22T06:22:34.912Z,"Mirai Botnet Traffic",97.126.22.41,"53.4808,-2.2426","Manchester","UK",200.200.6.2,"-35.2809,149.13","Canberra","Australia",143,IMAP,46,medium,"Botnet Activity",SIEM,true
2025-11-24T00:10:16.227Z,"Network Reconnaissance",170.8.25.181,"19.4326,-99.1332","Mexico City","Mexico",200.200.4.5,"-27.4698,153.0251","Brisbane","Australia",5432,PostgreSQL,34,low,"Scanning Activity",EDR,true
2025-11-25T11:04:26.745Z,"Malicious Attachment Email",176.165.218.112,"19.076,72.8777","Mumbai","India",patricia.jackson@company.com,"-37.8136,144.9631","Melbourne","Australia",995,POP3S,37,medium,"Phishing Emails",Firewall,true
2025-11-24T07:17:10.830Z,"SQL Injection Attempt",141.133.208.192,"39.0392,125.7625","Pyongyang","North Korea",200.200.4.4,"-27.4698,153.0251","Brisbane","Australia",3306,MySQL,85,medium,"Infiltration Attempts",Firewall,true
2025-11-23T09:54:07.766Z,"Phishing Link Click Detected",223.56.50.87,"13.7563,100.5018","Bangkok","Thailand",emily.davis@company.com,"-31.9505,115.8605","Perth","Australia",25,SMTP,71,medium,"Phishing Emails",Web Gateway,true
2025-11-26T09:04:56.975Z,"Phishing Link Click Detected",36.79.162.188,"12.9716,77.5946","Bangalore","India",jennifer.martin@company.com,"-12.4634,130.8456","Darwin","Australia",993,IMAPS,96,medium,"Phishing Emails",IDS,true
2025-11-23T12:03:08.588Z,"Lateral Movement Blocked",171.131.5.45,"29.7604,-95.3698","Houston","USA",200.200.3.5,"-37.8136,144.9631","Melbourne","Australia",25,SMTP,39,low,"Infiltration Attempts",Web Gateway,false
2025-11-27T23:06:02.322Z,"Malicious Attachment Email",151.83.139.200,"35.1796,129.0756","Busan","South Korea",200.200.6.5,"-35.2809,149.13","Canberra","Australia",8080,HTTP-Proxy,13,medium,"Phishing Emails",SIEM,true
2025-11-27T10:03:15.281Z,"Malicious URL Blocked",30.92.164.86,"34.0522,-118.2437","Los Angeles","USA",200.200.3.4,"-37.8136,144.9631","Melbourne","Australia",1433,MSSQL,20,medium,"Web Gateway Threats",EDR,true
2025-11-22T18:53:12.447Z,"Mirai Botnet Traffic",34.125.19.162,"13.7563,100.5018","Bangkok","Thailand",200.200.6.3,"-35.2809,149.13","Canberra","Australia",445,SMB,69,medium,"Botnet Activity",Firewall,true
2025-11-26T07:01:41.149Z,"Command Injection Blocked",213.139.198.247,"13.7563,100.5018","Bangkok","Thailand",200.200.5.5,"-31.9505,115.8605","Perth","Australia",5432,PostgreSQL,83,medium,"Web Gateway Threats",IDS,true
2025-11-22T20:52:11.301Z,"Banner Grabbing Activity",47.233.222.228,"23.1291,113.2644","Guangzhou","China",200.200.5.4,"-31.9505,115.8605","Perth","Australia",1521,Oracle,34,medium,"Scanning Activity",Firewall,true
2025-11-26T10:45:53.971Z,"Drive-by Download Prevented",132.73.242.93,"37.7749,-122.4194","San Francisco","USA",200.200.5.1,"-31.9505,115.8605","Perth","Australia",3306,MySQL,22,medium,"Web Gateway Threats",IDS,true
2025-11-24T09:26:06.477Z,"Lateral Movement Blocked",177.18.32.172,"-33.9249,18.4241","Cape Town","South Africa",200.200.3.5,"-37.8136,144.9631","Melbourne","Australia",995,POP3S,38,medium,"Infiltration Attempts",SIEM,true
2025-11-26T17:35:22.870Z,"Apache RCE Vulnerability Exploit",70.181.240.162,"21.0278,105.8342","Hanoi","Vietnam",200.200.1.1,"-34.9285,138.6007","Adelaide","Australia",1433,MSSQL,55,medium,"Infiltration Attempts",IDS,true
2025-11-22T05:58:22.037Z,"Generic BOT Net Activity",92.201.170.167,"41.0082,28.9784","Istanbul","Turkey",200.200.3.2,"-37.8136,144.9631","Melbourne","Australia",5900,VNC,46,medium,"Botnet Activity",Antivirus,true
2025-11-24T05:36:29.703Z,"Vulnerability Scanning",75.139.23.212,"32.6546,51.668","Isfahan","Iran",200.200.1.4,"-34.9285,138.6007","Adelaide","Australia",445,SMB,27,medium,"Scanning Activity",Splunk,true
